date,total_volume,avg_trade_size,trade_count,total_pnl,avg_pnl,pnl_volatility,avg_price,price_volatility,profit_ratio,unique_traders,value,classification,datetime,volume_per_trader,pnl_per_trade,risk_adjusted_return
2025-01-19,9715215.3,6199.8821314613915,1567,87923.799302,56.10963580216975,604.713913705048,6104.771320986599,24014.658255692957,0.20229738353541799,15,77,Extreme Greed,2025-01-19 05:30:00,647681.02,56.10963580216975,0.09278707588914101
2025-01-20,8287327.01,6302.149817490495,1315,87277.239173,66.37052408593155,569.11572956866,16330.118057409887,37843.0859029197,0.5224334600760456,15,76,Extreme Greed,2025-01-20 05:30:00,552488.4673333333,66.37052408593155,0.11662043524299462
2025-01-21,1523729.82,2874.961924528302,530,11077.839421,20.901583813207548,111.25104651632293,19761.02999872815,40747.62587620388,0.3867924528301887,8,76,Extreme Greed,2025-01-21 05:30:00,190466.2275,20.901583813207548,0.18787763771858842
2025-01-22,1778406.43,2137.5077283653845,832,20524.408057,24.66875968389423,156.5100803482523,8344.303495522838,28395.354969929434,0.28125,10,84,Extreme Greed,2025-01-22 05:30:00,177840.64299999998,24.66875968389423,0.1576177050641307
2025-01-23,3697028.66,3035.3273070607556,1218,101256.24216,83.13320374384236,341.1383231952165,6983.956473275615,25921.80074561635,0.6609195402298851,12,75,Extreme Greed,2025-01-23 05:30:00,308085.7216666667,83.13320374384236,0.24369353453223536
2025-01-24,1611433.45,1843.7453661327231,874,10602.779738,12.131326931350113,80.89983729393776,5079.286193251716,22454.277335346196,0.5583524027459954,11,75,Extreme Greed,2025-01-24 05:30:00,146493.94999999998,12.131326931350113,0.14995489901015135
2025-01-25,1239377.7,2449.363043478261,506,-10348.016255999999,-20.450625011857706,490.2783467561706,3985.267088405138,20082.837208004497,0.27865612648221344,11,75,Extreme Greed,2025-01-25 05:30:00,112670.7,-20.450625011857706,-0.04171227456232813
2025-01-26,1201173.66,2663.3562305986693,451,40823.466668,90.51766445232816,461.7192943559634,18.065921855875832,56.964853356212096,0.43458980044345896,7,73,Greed,2025-01-26 05:30:00,171596.23714285714,90.51766445232816,0.19604479509262912
2025-01-27,1508028.31,1950.8775032341528,773,41331.765392,53.469295461837,353.4714697323709,11661.276710637774,32042.793496644998,0.4760672703751617,15,71,Greed,2025-01-27 05:30:00,100535.22066666668,53.469295461837,0.15126905575242325
2025-01-28,579412.17,1163.4782530120483,498,17979.613973,36.103642516064255,81.72678441252614,6429.960821865462,24279.74382364756,0.6285140562248996,8,72,Greed,2025-01-28 05:30:00,72426.52125,36.103642516064255,0.44176022310906804
2025-01-29,1897513.41,2085.1795714285713,910,23421.01147,25.737375241758244,91.52029500857424,581.4878012956043,7607.830150890976,0.4164835164835165,9,72,Greed,2025-01-29 05:30:00,210834.82333333333,25.737375241758244,0.2812204138912248
2025-01-30,3014397.17,2825.114498594189,1067,23097.471385,21.64711470009372,113.20284838153209,8261.57404625867,28204.317496879,0.3467666354264292,11,70,Greed,2025-01-30 05:30:00,274036.1063636364,21.64711470009372,0.1912241167919696
2025-01-31,2783411.48,2739.578228346457,1016,35868.296773,35.303441705708664,134.44285309446968,6716.441229059054,25646.50854115892,0.5413385826771654,11,76,Extreme Greed,2025-01-31 05:30:00,253037.40727272726,35.303441705708664,0.2625906910864336
2025-02-01,1363746.44,2151.019621451104,634,32300.205017,50.946695610410096,446.4149984530011,4211.306208217666,20271.120413807046,0.5962145110410094,12,68,Greed,2025-02-01 05:30:00,113645.53666666667,50.946695610410096,0.1141240679344554
2025-02-02,5661092.29,4291.957763457164,1319,162854.759623,123.46835452843062,1386.063749537317,5409.088864621683,22207.067687737403,0.35860500379075055,13,60,Greed,2025-02-02 05:30:00,435468.6376923077,123.46835452843062,0.08907840968328165
2025-02-03,22592901.37,9492.815701680673,2380,348871.326269,146.58459086932774,1292.2669438694834,4859.416197735714,18879.794597895165,0.4634453781512605,12,44,Fear,2025-02-03 05:30:00,1882741.7808333335,146.58459086932774,0.11343212914694235
2025-02-04,15678409.27,6241.404964171974,2512,416876.88812,165.9541752070064,2184.1682347008123,15703.124947818073,35955.83339655142,0.276671974522293,13,72,Greed,2025-02-04 05:30:00,1206031.4823076923,165.9541752070064,0.07598049114093944
2025-02-05,8743231.51,6741.1191287586735,1297,56706.235562,43.721075992289904,444.31734690264386,21926.164488164224,40574.009588569235,0.3215111796453354,11,54,Neutral,2025-02-05 05:30:00,794839.2281818182,43.721075992289904,0.09840056053870389
2025-02-06,2818508.87,1655.0257604227834,1703,33803.799733,19.84955944392249,609.1348918969087,2869.875065266001,16388.872094558265,0.46095126247798,11,49,Neutral,2025-02-06 05:30:00,256228.0790909091,19.84955944392249,0.03258647584955923
2025-02-07,3460263.54,2270.5141338582675,1524,22450.002091,14.730972500656167,94.68612173896997,23967.33330591798,42160.236867398744,0.2821522309711286,13,44,Fear,2025-02-07 05:30:00,266174.11846153846,14.730972500656167,0.15557689163007865
2025-02-08,839734.97,1460.4086434782607,575,586.703253,1.0203534834782608,11.464135616658202,17096.856943027826,36915.44632024426,0.19130434782608696,10,44,Fear,2025-02-08 05:30:00,83973.497,1.0203534834782608,0.08900396136239132
2025-02-09,2920919.7,3823.19332460733,764,150551.829492,197.05736844502616,2082.4614891202827,1661.4545370450262,10422.804223315916,0.4306282722513089,12,46,Neutral,2025-02-09 05:30:00,243409.975,197.05736844502616,0.09462713691203542
2025-02-10,3624958.44,4077.5685489313837,889,63908.49465,71.88807047244094,921.8916254848083,34318.415525228345,46369.496059926416,0.4780652418447694,14,43,Fear,2025-02-10 05:30:00,258925.60285714286,71.88807047244094,0.07797887353042841
2025-02-11,2797544.17,3298.990766509434,848,-6093.784817,-7.186067001179245,127.34220698976809,19989.86707794811,39253.670814260346,0.21816037735849056,12,47,Neutral,2025-02-11 05:30:00,233128.68083333332,-7.186067001179245,-0.05643114856456542
2025-02-12,4143974.54,4019.3739476236665,1031,19848.635032,19.251828353055284,351.50279374147897,20122.266069995152,38646.337026968,0.4626576139670223,12,46,Neutral,2025-02-12 05:30:00,345331.21166666667,19.251828353055284,0.05477005786535653
2025-02-13,3199852.21,2335.6585474452554,1370,27829.534238,20.313528640875912,115.2749060467816,19088.377477377373,38525.25246862051,0.4678832116788321,11,50,Neutral,2025-02-13 05:30:00,290895.65545454546,20.313528640875912,0.1762181322675045
2025-02-14,4007103.42,2421.210525679758,1655,213860.675308,129.22095184773414,532.3132229110405,20052.512642015045,39228.23154673595,0.42900302114803623,15,48,Neutral,2025-02-14 05:30:00,267140.228,129.22095184773414,0.24275360123700962
2025-02-15,1712852.95,1837.8250536480687,932,45042.92701,48.32932082618026,338.46361083281846,11469.872673227468,31470.532986673592,0.4302575107296137,12,50,Neutral,2025-02-15 05:30:00,142737.74583333332,48.32932082618026,0.142790300875364
2025-02-16,806177.64,1183.8144493392072,681,2369.478425,3.4794103157121876,12.19814466020818,3744.413148171806,18647.60245101412,0.44052863436123346,10,54,Neutral,2025-02-16 05:30:00,80617.764,3.4794103157121876,0.28524094545807804
2025-02-17,2031044.64,2158.3896280552603,941,1818.573295,1.9325964877789585,33.8310065066735,4732.56718405526,20749.367553082866,0.22422954303931988,9,51,Neutral,2025-02-17 05:30:00,225671.62666666665,1.9325964877789585,0.05712500712616205
2025-02-18,3371128.68,2011.413293556086,1676,91204.672403,54.418062292959426,402.7229620509518,6687.4516690757755,24340.274303701626,0.5119331742243437,11,47,Neutral,2025-02-18 05:30:00,306466.24363636365,54.418062292959426,0.13512530305156661
2025-02-19,3263930.24,2398.185334313005,1361,14985.794701,11.010870463629685,61.23254296974973,18063.043201803306,37500.93674280039,0.4276267450404115,10,44,Fear,2025-02-19 05:30:00,326393.02400000003,11.010870463629685,0.17982056484358824
2025-02-20,4628609.29,2300.5016351888667,2012,46008.794102,22.867193887673956,157.96383053076914,16106.864259217198,35998.54843899887,0.47912524850894633,11,49,Neutral,2025-02-20 05:30:00,420782.6627272727,22.867193887673956,0.1447622143046205
2025-02-21,3972159.88,2120.747399893219,1873,119693.49395,63.904695114789114,366.09286225427314,15982.61099378804,36123.38402905308,0.5221569674319274,14,55,Greed,2025-02-21 05:30:00,283725.7057142857,63.904695114789114,0.17455870273265126
2025-02-22,3175570.2,4629.111078717201,686,25278.704178,36.849423,176.9982164477057,16330.238533271136,35714.43054380472,0.4970845481049563,10,49,Neutral,2025-02-22 05:30:00,317557.02,36.849423,0.20819092835823688
2025-02-23,1141310.74,2194.8283461538463,520,10656.934251,20.494104328846156,123.32426355829121,6653.326019425,24083.76474942159,0.45,12,50,Neutral,2025-02-23 05:30:00,95109.22833333333,20.494104328846156,0.16618063418768592
2025-02-24,11223619.59,1998.5077617521367,5616,38470.176242,6.850102607193732,55.56892309267754,415.2820556340812,5802.105417159856,0.39672364672364674,14,49,Neutral,2025-02-24 05:30:00,801687.1135714286,6.850102607193732,0.1232721857101526
2025-02-25,19414984.36,3108.3868651937237,6246,204762.177034,32.782929400256165,673.7439962496502,1141.5425229423631,9653.433240771896,0.260646813960935,18,25,Fear,2025-02-25 05:30:00,1078610.2422222223,32.782929400256165,0.0486578427158388
2025-02-26,4946958.13,4206.597049319727,1176,63229.063129,53.76621014370748,406.24323217797456,1021.7923438341836,9197.326338777337,0.6709183673469388,13,21,Extreme Fear,2025-02-26 05:30:00,380535.24076923076,53.76621014370748,0.1323497990488432
2025-02-27,1999898.43,2247.0768876404495,890,-36525.167517,-41.039514064044944,517.9053830350915,3783.741142521348,17339.754198939718,0.27752808988764044,9,10,Extreme Fear,2025-02-27 05:30:00,222210.93666666665,-41.039514064044944,-0.07924133520980269
2025-02-28,4123660.77,4046.7721000981355,1019,225628.108748,221.4211077016683,3851.3712028844916,2374.567007783121,13004.313560911012,0.3886162904808636,13,16,Extreme Fear,2025-02-28 05:30:00,317204.6746153846,221.4211077016683,0.0574915000496017
2025-03-01,263824.13,1516.230632183908,174,10596.108968,60.897177977011495,134.45844944800064,3119.315583793103,14151.460454216185,0.4482758620689655,5,20,Extreme Fear,2025-03-01 05:30:00,52764.826,60.897177977011495,0.4529070372818956
2025-03-02,6460848.74,12144.452518796992,532,66914.320708,125.77879832330827,523.6453822891723,9371.077831221804,26982.38944846609,0.5018796992481203,10,26,Fear,2025-03-02 05:30:00,646084.8740000001,125.77879832330827,0.24019842927565346
2025-03-03,8244590.38,5563.151403508772,1482,616413.032233,415.9332201302294,1682.4075657180047,3500.2799614203777,15421.663414209781,0.6153846153846154,14,33,Fear,2025-03-03 05:30:00,588899.3128571429,415.9332201302294,0.24722500576292922
2025-03-04,11124247.15,4631.24360949209,2402,182075.566585,75.80165136761032,940.9538347121356,2545.786879941715,14405.01862159367,0.25353871773522063,16,15,Extreme Fear,2025-03-04 05:30:00,695265.446875,75.80165136761032,0.08055831069629488
2025-03-05,9193654.22,5538.345915662651,1660,269328.365917,162.24600356445782,1724.8671279418056,3657.355850823494,17510.19887432473,0.7584337349397591,13,20,Extreme Fear,2025-03-05 05:30:00,707204.1707692308,162.24600356445782,0.09406289964958492
2025-03-06,6765324.96,8901.743368421052,760,16101.125561,21.18569152763158,163.11101162302057,5795.717284914474,21934.22354229503,0.48026315789473684,12,25,Fear,2025-03-06 05:30:00,563777.08,21.18569152763158,0.12988510902375858
2025-03-07,19854275.48,7779.888510971787,2552,150236.061627,58.86993010462382,278.36230520474373,4468.829034675548,19307.57872350572,0.5223354231974922,14,34,Fear,2025-03-07 05:30:00,1418162.5342857144,58.86993010462382,0.21148671714484918
2025-03-08,892083.51,1686.3582419659735,529,24700.773359,46.69333338185255,218.21981324664878,3131.854198517958,16031.43073504946,0.5689981096408318,13,28,Fear,2025-03-08 05:30:00,68621.80846153846,46.69333338185255,0.2139738490614331
2025-03-09,10419697.99,7327.495070323488,1422,19773.457395,13.905384947257385,83.14231057374892,806.5426083241913,7637.0779200333845,0.4409282700421941,12,27,Fear,2025-03-09 05:30:00,868308.1658333334,13.905384947257385,0.16724799745519492
2025-03-10,16811790.68,5775.263029886637,2911,-10010.027269999999,-3.438690233596702,598.2310344559482,2998.767983825833,15340.350084664116,0.39745791824115423,14,20,Extreme Fear,2025-03-10 05:30:00,1200842.1914285715,-3.438690233596702,-0.005748097366302576
2025-03-11,14016952.09,4265.657970176507,3286,-76880.729036,-23.3964482763238,284.15739785646804,2341.3900885374314,13460.923696539638,0.18746195982958003,16,24,Extreme Fear,2025-03-11 05:30:00,876059.505625,-23.3964482763238,-0.0823362279244325
2025-03-12,18618139.15,4692.071358366935,3968,288105.984215,72.60735489289314,541.1021890156194,4000.6491172159776,17749.264690374584,0.5645161290322581,13,34,Fear,2025-03-12 05:30:00,1432164.5499999998,72.60735489289314,0.1341841825200919
2025-03-13,3285591.22,3415.375488565489,962,14114.870873,14.672422944906446,114.25301264822082,5443.617843656964,20500.81821243844,0.4573804573804574,13,45,Neutral,2025-03-13 05:30:00,252737.78615384616,14.672422944906446,0.1284204469083199
2025-03-14,8047187.16,3641.261158371041,2210,68646.160089,31.061610899999998,241.26619975032932,4004.7944216610863,17702.141181132887,0.8538461538461538,10,27,Fear,2025-03-14 05:30:00,804718.716,31.061610899999998,0.1287441462258022
2025-03-15,2355749.54,9025.86030651341,261,78694.624572,301.51197154022987,1437.1563922090597,23597.128657252873,37895.06270698133,0.5938697318007663,8,46,Neutral,2025-03-15 05:30:00,294468.6925,301.51197154022987,0.20979760670080896
2025-03-16,10187921.51,19222.49341509434,530,-7910.943544999999,-14.926308575471696,799.610022581558,50519.7275055283,40953.38009179101,0.2320754716981132,8,30,Fear,2025-03-16 05:30:00,1273490.18875,-14.926308575471696,-0.01866698534778465
2025-03-17,3592895.05,3905.320706521739,920,26163.906513,28.439028818478263,130.36244691738273,9535.147864272825,26520.75498170875,0.4532608695652174,11,32,Fear,2025-03-17 05:30:00,326626.8227272727,28.439028818478263,0.21815353647436148
2025-03-18,4050655.47,4856.901043165468,834,72322.788824,86.71797221103118,1190.357985851897,11904.990233124701,28950.334346344727,0.22541966426858512,13,34,Fear,2025-03-18 05:30:00,311588.8823076923,86.71797221103118,0.07285033010382184
2025-03-19,4598813.57,2852.8620161290323,1612,29374.682341,18.222507655707197,118.43599190620486,15006.281201493797,32062.251077063433,0.4162531017369727,12,32,Fear,2025-03-19 05:30:00,383234.4641666667,18.222507655707197,0.1538595435595159
2025-03-20,1652257.93,2143.0063942931256,771,10246.859436,13.290349463035021,67.20472187875403,2358.06017454345,13983.062886683134,0.4085603112840467,13,49,Neutral,2025-03-20 05:30:00,127096.76384615384,13.290349463035021,0.1977591617299231
2025-03-21,2543903.39,3644.560730659026,698,6951.270374,9.958840077363897,54.71326809694039,4097.717261760745,18051.792840520564,0.5,9,31,Fear,2025-03-21 05:30:00,282655.9322222222,9.958840077363897,0.1820187392154848
2025-03-22,971809.42,1816.4662056074767,535,12498.535254,23.361748138317758,90.3328712770384,3803.037827611215,17469.58701641358,0.4747663551401869,8,32,Fear,2025-03-22 05:30:00,121476.1775,23.361748138317758,0.25861846089969304
2025-03-23,2593519.67,5802.057427293064,447,14047.421585,31.425999071588368,157.7488368670644,5709.453012297539,21221.291477691695,0.32662192393736017,10,30,Fear,2025-03-23 05:30:00,259351.967,31.425999071588368,0.19921540910042454
2025-03-24,3017587.05,2938.254186952288,1027,107878.961301,105.04280555111977,1157.024782283737,3414.229185942551,16683.828268470603,0.6153846153846154,13,45,Neutral,2025-03-24 05:30:00,232122.08076923076,105.04280555111977,0.0907869970976647
2025-03-25,5372519.77,6792.060391908975,791,32030.90678,40.49419314791403,272.71532758680485,11769.79868919722,29786.28683714438,0.3615676359039191,13,46,Neutral,2025-03-25 05:30:00,413270.7515384615,40.49419314791403,0.14848521169029194
2025-03-26,7597754.37,2449.30830754352,3102,15802.167427,5.094186791424887,91.09493587755279,1063.4996657601548,9499.05377367415,0.27111540941328177,17,47,Neutral,2025-03-26 05:30:00,446926.72764705884,5.094186791424887,0.055921734203450646
2025-03-27,3240279.46,4127.744535031847,785,58825.359221,74.9367633388535,315.07403347375833,9118.37818057707,26557.68862973206,0.33375796178343947,11,40,Fear,2025-03-27 05:30:00,294570.86,74.9367633388535,0.23783858832370194
2025-03-28,1483092.61,2037.2151236263737,728,21337.179335,29.30931227335165,149.5584882417023,7612.338172063187,24402.94970797754,0.3173076923076923,11,44,Fear,2025-03-28 05:30:00,134826.60090909092,29.30931227335165,0.19597224215040682
2025-03-29,3668151.83,1936.7221911298839,1894,12098.872931,6.38800049155227,148.35227843946458,2414.803543719641,13865.264404751648,0.3558606124604013,10,26,Fear,2025-03-29 05:30:00,366815.183,6.38800049155227,0.043059672279714294
2025-03-30,2850874.96,5019.146056338028,568,15795.11514,27.8083013028169,221.1953359721309,7603.879054272887,23898.468080644245,0.16549295774647887,9,32,Fear,2025-03-30 05:30:00,316763.88444444444,27.8083013028169,0.12571829862778192
2025-03-31,2164772.4699999997,4373.277717171717,495,6978.184557,14.097342539393939,323.1311708660487,8426.110126818183,25090.858841871337,0.5232323232323233,12,34,Fear,2025-03-31 05:30:00,180397.7058333333,14.097342539393939,0.04362730621626681
2025-04-01,704445.1900000001,3668.9853645833336,192,-2202.6622420000003,-11.472199177083334,297.0927135926486,11425.36599246875,28721.364354609497,0.4583333333333333,9,34,Fear,2025-04-01 05:30:00,78271.68777777778,-11.472199177083334,-0.03861487896607643
2025-04-02,3867930.6,3594.7310408921935,1076,202212.740938,187.930056633829,783.0878201791388,7414.856134767658,24028.23786198537,0.8949814126394052,11,44,Fear,2025-04-02 05:30:00,351630.05454545456,187.930056633829,0.23998592723717527
2025-04-03,8670233.15,4960.087614416476,1748,-2365.961276,-1.353524757437071,81.23364439225159,4420.623526697368,18235.829962477786,0.2974828375286041,17,25,Fear,2025-04-03 05:30:00,510013.71470588236,-1.353524757437071,-0.016662120326663272
2025-04-04,3835545.73,3015.3661399371067,1272,-25515.678949999998,-20.05949602987421,581.2639206142574,4732.811766900943,18982.60437823849,0.38757861635220126,14,28,Fear,2025-04-04 05:30:00,273967.55214285717,-20.05949602987421,-0.034510134413084
2025-04-05,1267564.22,3521.011722222222,360,35907.33771,99.74260475,333.05923440903956,10940.511464127778,28130.764409641528,0.5805555555555556,10,30,Fear,2025-04-05 05:30:00,126756.42199999999,99.74260475,0.29947407081199034
2025-04-06,3551252.06,3388.59929389313,1048,47053.449272,44.89832945801527,464.3283247115555,4081.8439489007637,17753.419050072687,0.31679389312977096,14,34,Fear,2025-04-06 05:30:00,253660.86142857143,44.89832945801527,0.09669521988757948
2025-04-07,14460253.14,5138.682707889126,2814,34527.370305,12.269854408315563,651.4553059500641,10523.865138202558,26418.021483688062,0.23916133617626156,18,23,Extreme Fear,2025-04-07 05:30:00,803347.3966666667,12.269854408315563,0.018834529853773395
2025-04-08,8869391.4,9405.505196182397,943,34899.394798,37.00890222481442,299.82321782812363,31685.96511792683,38537.38890858545,0.4093319194061506,17,24,Extreme Fear,2025-04-08 05:30:00,521728.90588235296,37.00890222481442,0.12343574487960471
2025-04-09,28556806.47,7198.589984875221,3967,43120.444797,10.86978694151752,768.8032668175019,13917.529131650617,28979.705344812573,0.43055205444920597,20,18,Extreme Fear,2025-04-09 05:30:00,1427840.3235,10.86978694151752,0.014138580584488832
2025-04-10,28741953.29,13512.90704748472,2127,158261.822261,74.40612236060178,528.5261250033769,39246.50578036154,40502.816131808824,0.5289139633286318,19,39,Fear,2025-04-10 05:30:00,1512734.3836842105,74.40612236060178,0.14078040581272377
2025-04-11,11319327.07,10327.853166058394,1096,126406.479081,115.33437872354014,1053.703425023061,18896.037772089418,34521.66742659316,0.3357664233576642,16,25,Fear,2025-04-11 05:30:00,707457.941875,115.33437872354014,0.10945620559315916
2025-04-12,55914617.49,26512.383826458037,2109,410419.694533,194.60393292223802,3804.4483148577447,52901.409214082974,40123.86510023587,0.2721669037458511,20,43,Fear,2025-04-12 05:30:00,2795730.8745,194.60393292223802,0.051151682666377506
2025-04-13,14171154.79,10727.596358819075,1321,48696.021521,36.86299888039364,312.0512492817143,32683.551292376986,41348.37171834226,0.3618470855412566,17,45,Neutral,2025-04-13 05:30:00,833597.3405882353,36.86299888039364,0.1181312331395744
2025-04-14,13079972.98,14696.598853932584,890,45680.443063,51.32634052022472,371.3131179694784,32893.321598730334,41108.20219955828,0.42247191011235957,14,31,Fear,2025-04-14 05:30:00,934283.7842857143,51.32634052022472,0.1382292680659984
2025-04-15,20752168.24,18348.51303271441,1131,72357.706282,63.976751796640144,509.9926590211078,63863.56281482317,37058.41095155655,0.5720601237842617,14,38,Fear,2025-04-15 05:30:00,1482297.7314285713,63.976751796640144,0.12544641705125456
2025-04-16,36502715.9,22700.69396766169,1608,58631.730257,36.46251881654229,398.1610312928065,48069.123414856964,42048.4964526716,0.3401741293532338,17,29,Fear,2025-04-16 05:30:00,2147218.582352941,36.46251881654229,0.0915773165901006
2025-04-17,2604551.51,2526.238128031038,1031,5427.919886,5.264713759456837,35.53346284252171,1747.3123040737148,11963.219448216858,0.30358874878758485,12,30,Fear,2025-04-17 05:30:00,217045.95916666664,5.264713759456837,0.14816213614724683
2025-04-18,24610650.46,12994.007634635693,1894,4880.4047439999995,2.576771248152059,859.4371749589807,15666.24511019377,32984.953144554696,0.5126715945089757,12,33,Fear,2025-04-18 05:30:00,2050887.5383333333,2.576771248152059,0.0029982078076562645
2025-04-19,32706462.71,11739.577426417804,2786,71950.577495,25.82576363783202,250.8012104737391,16014.825865230438,33213.65730571021,0.2921751615218952,15,32,Fear,2025-04-19 05:30:00,2180430.8473333335,25.82576363783202,0.10297304223153333
2025-04-20,12126094.05,6118.110015136226,1982,25060.341936,12.643966668012109,302.1540722308167,7953.09440782997,23883.95751794863,0.3985872855701312,12,37,Fear,2025-04-20 05:30:00,1010507.8375,12.643966668012109,0.04184609055460067
2025-04-21,42104054.84,24507.598859138536,1718,34369.267906999994,20.005394590803256,542.9010428308851,41859.99143913446,43072.00260330493,0.3940628637951106,14,39,Fear,2025-04-21 05:30:00,3007432.4885714287,20.005394590803256,0.03684906274353019
2025-04-22,33753625.24,11258.714222815212,2998,58652.763578,19.563963835223483,373.4606094578802,15070.37095092762,33271.41999975104,0.2961974649766511,15,47,Neutral,2025-04-22 05:30:00,2250241.682666667,19.563963835223483,0.052385615349428045
2025-04-23,30682443.79,4981.72492125345,6159,-419020.225731,-68.03380836678032,1461.7777309431785,12725.948066658386,31725.221942176104,0.324728040266277,19,72,Greed,2025-04-23 05:30:00,1614865.4626315788,-68.03380836678032,-0.04654182843713392
2025-04-24,35088918.64,15720.841684587815,2232,50704.395965,22.717023281810036,155.5360185297309,42081.60551729973,46335.46935192112,0.4135304659498208,15,63,Greed,2025-04-24 05:30:00,2339261.242666667,22.717023281810036,0.1460563507832602
2025-04-25,27749455.78,16787.32957047792,1653,20218.859206,12.231614764670297,77.93985191492679,33876.77419571567,44788.00046843077,0.38596491228070173,16,60,Greed,2025-04-25 05:30:00,1734340.98625,12.231614764670297,0.1569365923099443
2025-04-26,11948127.77,10564.215534924844,1131,-4125.753942,-3.6478814694960215,52.04454647609949,24357.80254500265,41345.92385513583,0.1724137931034483,12,65,Greed,2025-04-26 05:30:00,995677.3141666666,-3.6478814694960215,-0.07009152190751138
2025-04-27,487537.69,1446.6993768545994,337,2702.067468,8.018004356083086,45.32483984864426,13133.751885486648,32601.2014221725,0.3560830860534125,9,61,Greed,2025-04-27 05:30:00,54170.85444444444,8.018004356083086,0.17690088664092474
2025-04-28,26124921.49,18944.83066715011,1379,36906.813759,26.763461754169686,381.983103446108,58469.14186169688,45630.27587227086,0.4169688179840464,8,54,Neutral,2025-04-28 05:30:00,3265615.18625,26.763461754169686,0.0700645172855024
2025-04-29,34089511.66,15198.177289344627,2243,125749.613427,56.06313572313866,420.73601102444695,28548.785993098085,43444.646860455854,0.43201069995541685,7,60,Greed,2025-04-29 05:30:00,4869930.237142856,56.06313572313866,0.13325014796482704
2025-04-30,12693878.85,11405.10229110512,1113,14003.797269,12.582028094339623,64.65423825477585,35649.303644469,45721.21891665201,0.26504941599281223,8,56,Greed,2025-04-30 05:30:00,1586734.85625,12.582028094339623,0.19460484624007182
2025-05-01,10720240.52,8715.642699186992,1230,54536.829297000004,44.338885607317074,972.822640253054,12672.104182341463,31890.030734646974,0.43089430894308944,11,53,Neutral,2025-05-01 05:30:00,974567.32,44.338885607317074,0.045577563445463695
